"Subplot","Species","Calculation","Value","Date","final_ID","Year","girdled."
"B02E","fagr","PRI","0.1429478",2019-07-11,4085,2019,"n"
"B02E","fagr","NDVI","0.8204398",2019-07-11,4087,2019,"n"
"B02E","fagr","NPCI","0.1925828",2019-07-11,4087,2019,"n"
"B02E","fagr","RENDVI","0.3486708",2019-07-11,4087,2019,"n"
"B02E","fagr","PRI","0.1321831",2019-07-11,4087,2019,"n"
"B02E","fagr","NDVI","0.8161197",2019-07-11,4088,2019,"n"
"B02E","fagr","NPCI","0.137383",2019-07-11,4088,2019,"n"
"B02E","fagr","RENDVI","0.368423",2019-07-11,4088,2019,"n"
"B02E","fagr","PRI","0.1388832",2019-07-11,4088,2019,"n"
"B02E","fagr","NDVI","0.8268987",2019-07-11,4089,2019,"n"
"B02E","fagr","NPCI","0.1343104",2019-07-11,4089,2019,"n"
"B02E","fagr","RENDVI","0.3596212",2019-07-11,4089,2019,"n"
"B02E","fagr","PRI","0.1408267",2019-07-11,4089,2019,"n"
"B02E","fagr","NDVI","0.7874728",2019-07-11,4090,2019,"n"
"B02E","fagr","NPCI","0.08372242",2019-07-11,4090,2019,"n"
"B02E","fagr","RENDVI","0.2871317",2019-07-11,4090,2019,"n"
"B02E","fagr","PRI","0.1270781",2019-07-11,4090,2019,"n"
"B02E","fagr","NDVI","0.826835",2019-07-11,4091,2019,"n"
"B02E","fagr","NPCI","0.1731241",2019-07-11,4091,2019,"n"
"B02E","fagr","RENDVI","0.3518444",2019-07-11,4091,2019,"n"
"B02E","fagr","PRI","0.1270638",2019-07-11,4091,2019,"n"
"B02E","fagr","NDVI","0.8104242",2019-07-11,4092,2019,"n"
"B02E","fagr","NPCI","0.1992275",2019-07-11,4092,2019,"n"
"B02E","fagr","RENDVI","0.3551729",2019-07-11,4092,2019,"n"
"B02E","fagr","PRI","0.124657",2019-07-11,4092,2019,"n"
"B02E","fagr","NDVI","0.7861668",2019-07-11,4093,2019,"n"
"B02E","fagr","NPCI","0.1512086",2019-07-11,4093,2019,"n"
"B02E","fagr","RENDVI","0.3533192",2019-07-11,4093,2019,"n"
"B02E","fagr","PRI","0.1331546",2019-07-11,4093,2019,"n"
"B02E","acpe","NDVI","0.8450401",2019-07-11,4094,2019,"n"
"B02E","acpe","NPCI","0.1073669",2019-07-11,4094,2019,"n"
"B02E","acpe","RENDVI","0.3314533",2019-07-11,4094,2019,"n"
"B02E","acpe","PRI","0.1470179",2019-07-11,4094,2019,"n"
"B01E","acpe","NDVI","0.8045902",2019-07-12,4095,2019,"n"
"B01E","acpe","NPCI","0.1106254",2019-07-12,4095,2019,"n"
"B01E","acpe","RENDVI","0.3249367",2019-07-12,4095,2019,"n"
"B01E","acpe","PRI","0.1271384",2019-07-12,4095,2019,"n"
"B01E","fagr","NDVI","0.8101639",2019-07-12,4096,2019,"n"
"B01E","fagr","NPCI","0.1276067",2019-07-12,4096,2019,"n"
"B01E","fagr","RENDVI","0.3435512",2019-07-12,4096,2019,"n"
"B01E","fagr","PRI","0.134431",2019-07-12,4096,2019,"n"
"B01E","fagr","NDVI","0.7904527",2019-07-12,4097,2019,"n"
"B01E","fagr","NPCI","0.1294941",2019-07-12,4097,2019,"n"
"B01E","fagr","RENDVI","0.3491392",2019-07-12,4097,2019,"n"
"B01E","fagr","PRI","0.1361943",2019-07-12,4097,2019,"n"
"B01E","fagr","NDVI","0.8218465",2019-07-12,4098,2019,"n"
"B01E","fagr","NPCI","0.1452117",2019-07-12,4098,2019,"n"
"B01E","fagr","RENDVI","0.3644319",2019-07-12,4098,2019,"n"
"B01E","fagr","PRI","0.1368738",2019-07-12,4098,2019,"n"
"B01E","amel","NDVI","0.8269116",2019-07-12,4099,2019,"n"
"B01E","amel","NPCI","0.05831704",2019-07-12,4099,2019,"n"
"B01E","amel","RENDVI","0.3842124",2019-07-12,4099,2019,"n"
"B01E","amel","PRI","0.1413241",2019-07-12,4099,2019,"n"
"B01E","fagr","NDVI","0.7901276",2019-07-12,4100,2019,"n"
"B01E","fagr","NPCI","0.11596",2019-07-12,4100,2019,"n"
"B01E","fagr","RENDVI","0.3390979",2019-07-12,4100,2019,"n"
"B01E","fagr","PRI","0.1363403",2019-07-12,4100,2019,"n"
"B01E","fagr","NDVI","0.8429519",2019-07-11,4101,2019,"n"
"B01E","fagr","NPCI","0.2399226",2019-07-11,4101,2019,"n"
"B01E","fagr","RENDVI","0.4125343",2019-07-11,4101,2019,"n"
"B01E","fagr","PRI","0.1434059",2019-07-11,4101,2019,"n"
"B01E","fagr","NDVI","0.826174",2019-07-12,4102,2019,"n"
"B01E","fagr","NPCI","0.1658149",2019-07-12,4102,2019,"n"
"B01E","fagr","RENDVI","0.3414811",2019-07-12,4102,2019,"n"
"B01E","fagr","PRI","0.1332443",2019-07-12,4102,2019,"n"
"B01W","acpe","NDVI","0.7975511",2019-07-12,4103,2019,"n"
"B01W","acpe","NPCI","0.108417",2019-07-12,4103,2019,"n"
"B01W","acpe","RENDVI","0.3322633",2019-07-12,4103,2019,"n"
"B01W","acpe","PRI","0.1255546",2019-07-12,4103,2019,"n"
"B01W","fagr","NDVI","0.8072864",2019-07-12,4104,2019,"n"
"B01W","fagr","NPCI","0.1339877",2019-07-12,4104,2019,"n"
"B01W","fagr","RENDVI","0.3025914",2019-07-12,4104,2019,"n"
"B01W","fagr","PRI","0.1398642",2019-07-12,4104,2019,"n"
"B01W","fagr","NDVI","0.7786416",2019-07-12,4105,2019,"n"
"B01W","fagr","NPCI","0.1203146",2019-07-12,4105,2019,"n"
"B01W","fagr","RENDVI","0.3545861",2019-07-12,4105,2019,"n"
"B01W","fagr","PRI","0.124846",2019-07-12,4105,2019,"n"
"B01W","fagr","NDVI","0.7902419",2019-07-12,4106,2019,"n"
"B01W","fagr","NPCI","0.1000175",2019-07-12,4106,2019,"n"
"B01W","fagr","RENDVI","0.3065016",2019-07-12,4106,2019,"n"
"B01W","fagr","PRI","0.129451",2019-07-12,4106,2019,"n"
"B04E","fagr","NDVI","0.8234634",2019-07-16,4107,2019,"n"
"B04E","fagr","NPCI","0.1870734",2019-07-16,4107,2019,"n"
"B04E","fagr","RENDVI","0.3213811",2019-07-16,4107,2019,"n"
"B04E","fagr","PRI","0.1332544",2019-07-16,4107,2019,"n"
"B04E","acpe","NDVI","0.8074263",2019-07-16,4108,2019,"n"
"B04E","acpe","NPCI","0.09057264",2019-07-16,4108,2019,"n"
"B04E","acpe","RENDVI","0.2762915",2019-07-16,4108,2019,"n"
"B04E","acpe","PRI","0.121822",2019-07-16,4108,2019,"n"
"B04E","fagr","NDVI","0.7848076",2019-07-16,4109,2019,"n"
"B04E","fagr","NPCI","0.1338729",2019-07-16,4109,2019,"n"
"B04E","fagr","RENDVI","0.3274792",2019-07-16,4109,2019,"n"
"B04E","fagr","PRI","0.1276364",2019-07-16,4109,2019,"n"
"B04E","fagr","NDVI","0.8101209",2019-07-16,4110,2019,"n"
"B04E","fagr","NPCI","0.08885425",2019-07-16,4110,2019,"n"
"B04E","fagr","RENDVI","0.2660671",2019-07-16,4110,2019,"n"
"B04E","fagr","PRI","0.1225759",2019-07-16,4110,2019,"n"
"B04E","acpe","NDVI","0.8195176",2019-07-16,4111,2019,"n"
"B04E","acpe","NPCI","0.1092366",2019-07-16,4111,2019,"n"
"B04E","acpe","RENDVI","0.3310932",2019-07-16,4111,2019,"n"
"B04E","acpe","PRI","0.1317425",2019-07-16,4111,2019,"n"
"B04E","acru","NDVI","0.8217558",2019-07-16,4112,2019,"n"
"B04E","acru","NPCI","0.08239686",2019-07-16,4112,2019,"n"
"B04E","acru","RENDVI","0.3298404",2019-07-16,4112,2019,"n"
"B04E","acru","PRI","0.1387732",2019-07-16,4112,2019,"n"
"B04E","fagr","NDVI","0.8080645",2019-07-16,4113,2019,"n"
"B04E","fagr","NPCI","0.1661518",2019-07-16,4113,2019,"n"
"B04E","fagr","RENDVI","0.3105889",2019-07-16,4113,2019,"n"
"B04E","fagr","PRI","0.1238075",2019-07-16,4113,2019,"n"
"B04E","fagr","NDVI","0.7899989",2019-07-16,4114,2019,"n"
"B04E","fagr","NPCI","0.1500323",2019-07-16,4114,2019,"n"
"B04E","fagr","RENDVI","0.3101127",2019-07-16,4114,2019,"n"
"B04E","fagr","PRI","0.1307081",2019-07-16,4114,2019,"n"
"B04W","acru","NDVI","0.8336819",2019-07-16,4120,2019,"n"
"B04W","acru","NPCI","0.1227836",2019-07-16,4120,2019,"n"
"B04W","acru","RENDVI","0.3717542",2019-07-16,4120,2019,"n"
"B04W","acru","PRI","0.1243177",2019-07-16,4120,2019,"n"
"B04W","quru","NDVI","0.8389614",2019-07-16,4121,2019,"n"
"B04W","quru","NPCI","0.08731954",2019-07-16,4121,2019,"n"
"B04W","quru","RENDVI","0.3700468",2019-07-16,4121,2019,"n"
"B04W","quru","PRI","0.1471637",2019-07-16,4121,2019,"n"
"B04W","fagr","NDVI","0.8082494",2019-07-16,4122,2019,"n"
"B04W","fagr","NPCI","0.06603451",2019-07-16,4122,2019,"n"
"B04W","fagr","RENDVI","0.3119912",2019-07-16,4122,2019,"n"
"B04W","fagr","PRI","0.1286319",2019-07-16,4122,2019,"n"
"B04W","acru","NDVI","0.8177902",2019-07-16,4123,2019,"n"
"B04W","acru","NPCI","0.1087448",2019-07-16,4123,2019,"n"
"B04W","acru","RENDVI","0.3772488",2019-07-16,4123,2019,"n"
"B04W","acru","PRI","0.1306568",2019-07-16,4123,2019,"n"
"B04W","acru","NDVI","0.8242957",2019-07-16,4124,2019,"n"
"B04W","acru","NPCI","0.1268827",2019-07-16,4124,2019,"n"
"B04W","acru","RENDVI","0.337454",2019-07-16,4124,2019,"n"
"B04W","acru","PRI","0.1247793",2019-07-16,4124,2019,"n"
"B04W","acru","NDVI","0.814967",2019-07-16,4125,2019,"n"
"B04W","acru","NPCI","0.06523978",2019-07-16,4125,2019,"n"
"B04W","acru","RENDVI","0.375406",2019-07-16,4125,2019,"n"
"B04W","acru","PRI","0.125571",2019-07-16,4125,2019,"n"
"B04W","fagr","NDVI","0.8065062",2019-07-16,4126,2019,"n"
"B04W","fagr","NPCI","0.1178857",2019-07-16,4126,2019,"n"
"B04W","fagr","RENDVI","0.3486615",2019-07-16,4126,2019,"n"
"B04W","fagr","PRI","0.1397611",2019-07-16,4126,2019,"n"
"B04W","quru","NDVI","0.8007716",2019-07-16,4127,2019,"n"
"B04W","quru","NPCI","0.08750352",2019-07-16,4127,2019,"n"
"B04W","quru","RENDVI","0.3547398",2019-07-16,4127,2019,"n"
"B04W","quru","PRI","0.1381914",2019-07-16,4127,2019,"n"
"B01E","fagr","NDVI","0.8231153",2019-07-12,4139,2019,"n"
"B01E","fagr","NPCI","0.09719881",2019-07-12,4139,2019,"n"
"B01E","fagr","RENDVI","0.3604775",2019-07-12,4139,2019,"n"
"B01E","fagr","PRI","0.1373627",2019-07-12,4139,2019,"n"
"D04W","amel","NDVI","0.862828",2020-07-21,74,2020,"n"
"D04W","amel","NPCI","-0.0660673",2020-07-21,74,2020,"n"
"D04W","amel","RENDVI","0.5053474",2020-07-21,74,2020,"n"
"D04W","amel","PRI","0.1083209",2020-07-21,74,2020,"n"
"D04E","acru","NDVI","0.8991448",2020-07-21,149,2020,"n"
"D04E","acru","NPCI","1",2020-07-21,149,2020,"n"
"D04E","acru","RENDVI","0.3787129",2020-07-21,149,2020,"n"
"D04E","acru","PRI","0.1095716",2020-07-21,149,2020,"n"
"D04E","quru","NDVI","0.8934375",2020-07-21,154,2020,"n"
"D04E","quru","NPCI","0.1152071",2020-07-21,154,2020,"n"
"D04E","quru","RENDVI","0.4703603",2020-07-21,154,2020,"n"
"D04E","quru","PRI","0.1391902",2020-07-21,154,2020,"n"
"D02W","fagr","NDVI","0.8840806",2020-07-24,242,2020,"n"
"D02W","fagr","NPCI","-0.311743",2020-07-24,242,2020,"n"
"D02W","fagr","RENDVI","0.4690062",2020-07-24,242,2020,"n"
"D02W","fagr","PRI","0.1435905",2020-07-24,242,2020,"n"
"D03E","fagr","NDVI","0.8576301",2020-07-21,390,2020,"n"
"D03E","fagr","NPCI","-0.1209223",2020-07-21,390,2020,"n"
"D03E","fagr","RENDVI","0.3551558",2020-07-21,390,2020,"n"
"D03E","fagr","PRI","0.1501912",2020-07-21,390,2020,"n"
"D03W","acru","NDVI","0.8752935",2020-07-21,513,2020,"n"
"D03W","acru","NPCI","1",2020-07-21,513,2020,"n"
"D03W","acru","RENDVI","0.4419974",2020-07-21,513,2020,"n"
"D03W","acru","PRI","0.1267591",2020-07-21,513,2020,"n"
"D03W","fagr","NDVI","0.8421977",2020-07-21,526,2020,"n"
"D03W","fagr","NPCI","-0.4897386",2020-07-21,526,2020,"n"
"D03W","fagr","RENDVI","0.4463133",2020-07-21,526,2020,"n"
"D03W","fagr","PRI","0.1426942",2020-07-21,526,2020,"n"
"D03W","fagr","NDVI","0.8303517",2020-07-21,527,2020,"n"
"D03W","fagr","NPCI","-0.04834366",2020-07-21,527,2020,"n"
"D03W","fagr","RENDVI","0.424561",2020-07-21,527,2020,"n"
"D03W","fagr","PRI","0.1294729",2020-07-21,527,2020,"n"
"D03W","fagr","NDVI","0.848754",2020-07-21,538,2020,"n"
"D03W","fagr","NPCI","0.2471108",2020-07-21,538,2020,"n"
"D03W","fagr","RENDVI","0.4077632",2020-07-21,538,2020,"n"
"D03W","fagr","PRI","0.1180192",2020-07-21,538,2020,"n"
"D01W","quru","NDVI","0.8855561",2020-07-24,637,2020,"n"
"D01W","quru","NPCI","1",2020-07-24,637,2020,"n"
"D01W","quru","RENDVI","0.4108877",2020-07-24,637,2020,"n"
"D01W","quru","PRI","0.128158",2020-07-24,637,2020,"n"
"D01E","acru","NDVI","0.8083078",2020-07-24,647,2020,"n"
"D01E","acru","NPCI","0.08784472",2020-07-24,647,2020,"n"
"D01E","acru","RENDVI","0.2707871",2020-07-24,647,2020,"n"
"D01E","acru","PRI","0.1053603",2020-07-24,647,2020,"n"
"D01E","acru","NDVI","0.8219274",2020-07-24,649,2020,"n"
"D01E","acru","NPCI","0.5066525",2020-07-24,649,2020,"n"
"D01E","acru","RENDVI","0.3222215",2020-07-24,649,2020,"n"
"D01E","acru","PRI","0.1177199",2020-07-24,649,2020,"n"
"D01E","fagr","NDVI","0.8500134",2020-07-24,667,2020,"n"
"D01E","fagr","NPCI","0.1440611",2020-07-24,667,2020,"n"
"D01E","fagr","RENDVI","0.380244",2020-07-24,667,2020,"n"
"D01E","fagr","PRI","0.1298765",2020-07-24,667,2020,"n"
"D01E","fagr","NDVI","0.8452294",2020-07-24,668,2020,"n"
"D01E","fagr","NPCI","-0.2282836",2020-07-24,668,2020,"n"
"D01E","fagr","RENDVI","0.3362607",2020-07-24,668,2020,"n"
"D01E","fagr","PRI","0.1312331",2020-07-24,668,2020,"n"
"D01E","quru","NDVI","0.8858532",2020-07-24,690,2020,"n"
"D01E","quru","NPCI","-0.1961339",2020-07-24,690,2020,"n"
"D01E","quru","RENDVI","0.4387803",2020-07-24,690,2020,"n"
"D01E","quru","PRI","0.1507103",2020-07-24,690,2020,"n"
"D01E","quru","NDVI","0.8598735",2020-07-24,697,2020,"n"
"D01E","quru","NPCI","-0.3848962",2020-07-24,697,2020,"n"
"D01E","quru","RENDVI","0.4222718",2020-07-24,697,2020,"n"
"D01E","quru","PRI","0.1356997",2020-07-24,697,2020,"n"
"D01E","quru","NDVI","0.8825756",2020-07-24,704,2020,"n"
"D01E","quru","NPCI","1",2020-07-24,704,2020,"n"
"D01E","quru","RENDVI","0.491596",2020-07-24,704,2020,"n"
"D01E","quru","PRI","0.1420956",2020-07-24,704,2020,"n"
"C01E","fagr","NDVI","0.8686621",2020-07-20,775,2020,"n"
"C01E","fagr","NPCI","1",2020-07-20,775,2020,"n"
"C01E","fagr","RENDVI","0.3936344",2020-07-20,775,2020,"n"
"C01E","fagr","PRI","0.1424164",2020-07-20,775,2020,"n"
"C01E","fagr","NDVI","0.8700262",2020-07-20,805,2020,"n"
"C01E","fagr","NPCI","-0.2528039",2020-07-20,805,2020,"n"
"C01E","fagr","RENDVI","0.4073028",2020-07-20,805,2020,"n"
"C01E","fagr","PRI","0.1584881",2020-07-20,805,2020,"n"
"C01E","fagr","NDVI","0.8630825",2020-07-20,806,2020,"n"
"C01E","fagr","NPCI","-0.02927088",2020-07-20,806,2020,"n"
"C01E","fagr","RENDVI","0.4330007",2020-07-20,806,2020,"n"
"C01E","fagr","PRI","0.149516",2020-07-20,806,2020,"n"
"C01W","acru","NDVI","0.8508925",2020-07-20,879,2020,"n"
"C01W","acru","NPCI","0.2906872",2020-07-20,879,2020,"n"
"C01W","acru","RENDVI","0.3494612",2020-07-20,879,2020,"n"
"C01W","acru","PRI","0.1300494",2020-07-20,879,2020,"n"
"C02W","acru","NDVI","0.8682284",2020-07-17,931,2020,"n"
"C02W","acru","NPCI","-0.005088456",2020-07-17,931,2020,"n"
"C02W","acru","RENDVI","0.3706269",2020-07-17,931,2020,"n"
"C02W","acru","PRI","0.1250762",2020-07-17,931,2020,"n"
"C02W","acpe","NDVI","0.8395733",2020-07-17,934,2020,"n"
"C02W","acpe","NPCI","0.02218859",2020-07-17,934,2020,"n"
"C02W","acpe","RENDVI","0.3214545",2020-07-17,934,2020,"n"
"C02W","acpe","PRI","0.1163906",2020-07-17,934,2020,"n"
"C02W","fagr","NDVI","0.839851",2020-07-17,966,2020,"n"
"C02W","fagr","NPCI","-0.0183782",2020-07-17,966,2020,"n"
"C02W","fagr","RENDVI","0.4253525",2020-07-17,966,2020,"n"
"C02W","fagr","PRI","0.1379359",2020-07-17,966,2020,"n"
"C03W","fagr","NDVI","0.8536912",2020-07-20,1198,2020,"n"
"C03W","fagr","NPCI","-0.03930857",2020-07-20,1198,2020,"n"
"C03W","fagr","RENDVI","0.4064032",2020-07-20,1198,2020,"n"
"C03W","fagr","PRI","0.1494355",2020-07-20,1198,2020,"n"
"C03E","acpe","NDVI","0.8609095",2020-07-20,1272,2020,"n"
"C03E","acpe","NPCI","0.3747092",2020-07-20,1272,2020,"n"
"C03E","acpe","RENDVI","0.3872824",2020-07-20,1272,2020,"n"
"C03E","acpe","PRI","0.1447305",2020-07-20,1272,2020,"n"
"C03E","acpe","NDVI","0.8385966",2020-07-20,1273,2020,"n"
"C03E","acpe","NPCI","-0.03612712",2020-07-20,1273,2020,"n"
"C03E","acpe","RENDVI","0.3608626",2020-07-20,1273,2020,"n"
"C03E","acpe","PRI","0.1157023",2020-07-20,1273,2020,"n"
"C03E","acpe","NDVI","0.820487",2020-07-20,1274,2020,"n"
"C03E","acpe","NPCI","0.01368201",2020-07-20,1274,2020,"n"
"C03E","acpe","RENDVI","0.3754644",2020-07-20,1274,2020,"n"
"C03E","acpe","PRI","0.1278332",2020-07-20,1274,2020,"n"
"C04W","acru","NDVI","0.8526121",2020-07-17,1451,2020,"n"
"C04W","acru","NPCI","-0.3837303",2020-07-17,1451,2020,"n"
"C04W","acru","RENDVI","0.4491009",2020-07-17,1451,2020,"n"
"C04W","acru","PRI","0.1583618",2020-07-17,1451,2020,"n"
"B01W","acru","NDVI","0.8376385",2020-07-09,1592,2020,"n"
"B01W","acru","NPCI","0.08141299",2020-07-09,1592,2020,"n"
"B01W","acru","RENDVI","0.3863526",2020-07-09,1592,2020,"n"
"B01W","acru","PRI","0.1360177",2020-07-09,1592,2020,"n"
"B01W","acru","NDVI","0.8293881",2020-07-09,1594,2020,"n"
"B01W","acru","NPCI","0.08331295",2020-07-09,1594,2020,"n"
"B01W","acru","RENDVI","0.358214",2020-07-09,1594,2020,"n"
"B01W","acru","PRI","0.1284368",2020-07-09,1594,2020,"n"
"B01W","fagr","NDVI","0.801655",2020-07-09,1595,2020,"n"
"B01W","fagr","NPCI","0.08346926",2020-07-09,1595,2020,"n"
"B01W","fagr","RENDVI","0.3300276",2020-07-09,1595,2020,"n"
"B01W","fagr","PRI","0.1182981",2020-07-09,1595,2020,"n"
"B01W","fagr","NDVI","0.8108357",2020-07-09,1627,2020,"n"
"B01W","fagr","NPCI","0.09546683",2020-07-09,1627,2020,"n"
"B01W","fagr","RENDVI","0.2851267",2020-07-09,1627,2020,"n"
"B01W","fagr","PRI","0.126608",2020-07-09,1627,2020,"n"
"B01W","fagr","NDVI","0.8435278",2020-07-09,1628,2020,"n"
"B01W","fagr","NPCI","0.04327027",2020-07-09,1628,2020,"n"
"B01W","fagr","RENDVI","0.3520854",2020-07-09,1628,2020,"n"
"B01W","fagr","PRI","0.1500079",2020-07-09,1628,2020,"n"
"B01W","fagr","NDVI","0.8214982",2020-07-09,1631,2020,"n"
"B01W","fagr","NPCI","-0.01009886",2020-07-09,1631,2020,"n"
"B01W","fagr","RENDVI","0.346562",2020-07-09,1631,2020,"n"
"B01W","fagr","PRI","0.1427858",2020-07-09,1631,2020,"n"
"B01W","fagr","NDVI","0.8136252",2020-07-09,1647,2020,"n"
"B01W","fagr","NPCI","0.05938751",2020-07-09,1647,2020,"n"
"B01W","fagr","RENDVI","0.3256583",2020-07-09,1647,2020,"n"
"B01W","fagr","PRI","0.1335736",2020-07-09,1647,2020,"n"
"B01W","fagr","NDVI","0.7955809",2020-07-09,1649,2020,"n"
"B01W","fagr","NPCI","0.2480227",2020-07-09,1649,2020,"n"
"B01W","fagr","RENDVI","0.325682",2020-07-09,1649,2020,"n"
"B01W","fagr","PRI","0.1366705",2020-07-09,1649,2020,"n"
"B01E","fagr","NDVI","0.7377837",2020-07-09,1663,2020,"n"
"B01E","fagr","NPCI","0.1350542",2020-07-09,1663,2020,"n"
"B01E","fagr","RENDVI","0.2973531",2020-07-09,1663,2020,"n"
"B01E","fagr","PRI","0.1055121",2020-07-09,1663,2020,"n"
"B01E","fagr","NDVI","0.8298929",2020-07-09,1741,2020,"n"
"B01E","fagr","NPCI","0.1841502",2020-07-09,1741,2020,"n"
"B01E","fagr","RENDVI","0.3492111",2020-07-09,1741,2020,"n"
"B01E","fagr","PRI","0.1441824",2020-07-09,1741,2020,"n"
"B01E","acpe","NDVI","0.8019074",2020-07-09,1742,2020,"n"
"B01E","acpe","NPCI","0.164553",2020-07-09,1742,2020,"n"
"B01E","acpe","RENDVI","0.3458357",2020-07-09,1742,2020,"n"
"B01E","acpe","PRI","0.1288243",2020-07-09,1742,2020,"n"
"B02W","acpe","NDVI","0.8463425",2020-07-12,1780,2020,"n"
"B02W","acpe","NPCI","-0.02902623",2020-07-12,1780,2020,"n"
"B02W","acpe","RENDVI","0.3851187",2020-07-12,1780,2020,"n"
"B02W","acpe","PRI","0.1357909",2020-07-12,1780,2020,"n"
"B02E","acpe","NDVI","0.8412194",2020-07-12,1884,2020,"n"
"B02E","acpe","NPCI","-0.03871377",2020-07-12,1884,2020,"n"
"B02E","acpe","RENDVI","0.3704039",2020-07-12,1884,2020,"n"
"B02E","acpe","PRI","0.1393517",2020-07-12,1884,2020,"n"
"B02E","fagr","NDVI","0.8687676",2020-07-12,1949,2020,"n"
"B02E","fagr","NPCI","-0.07216129",2020-07-12,1949,2020,"n"
"B02E","fagr","RENDVI","0.4715734",2020-07-12,1949,2020,"n"
"B02E","fagr","PRI","0.1554517",2020-07-12,1949,2020,"n"
"B03W","fagr","NDVI","0.8418823",2020-07-11,1968,2020,"n"
"B03W","fagr","NPCI","0.06698792",2020-07-11,1968,2020,"n"
"B03W","fagr","RENDVI","0.4295015",2020-07-11,1968,2020,"n"
"B03W","fagr","PRI","0.1418832",2020-07-11,1968,2020,"n"
"B03W","fagr","NDVI","0.8367332",2020-07-11,2003,2020,"n"
"B03W","fagr","NPCI","0.07037217",2020-07-11,2003,2020,"n"
"B03W","fagr","RENDVI","0.4399832",2020-07-11,2003,2020,"n"
"B03W","fagr","PRI","0.1478345",2020-07-11,2003,2020,"n"
"B03W","fagr","NDVI","0.885362",2020-07-11,2060,2020,"n"
"B03W","fagr","NPCI","0.02522987",2020-07-11,2060,2020,"n"
"B03W","fagr","RENDVI","0.463017",2020-07-11,2060,2020,"n"
"B03W","fagr","PRI","0.1806265",2020-07-11,2060,2020,"n"
"B03W","acpe","NDVI","0.8315207",2020-07-11,2061,2020,"n"
"B03W","acpe","NPCI","0.05551734",2020-07-11,2061,2020,"n"
"B03W","acpe","RENDVI","0.3949986",2020-07-11,2061,2020,"n"
"B03W","acpe","PRI","0.1400238",2020-07-11,2061,2020,"n"
"B03W","fagr","NDVI","0.7917296",2020-07-11,2062,2020,"n"
"B03W","fagr","NPCI","0.1616961",2020-07-11,2062,2020,"n"
"B03W","fagr","RENDVI","0.3763421",2020-07-11,2062,2020,"n"
"B03W","fagr","PRI","0.1109682",2020-07-11,2062,2020,"n"
"B03E","acru","NDVI","0.8675734",2020-07-11,2130,2020,"n"
"B03E","acru","NPCI","0.05171512",2020-07-11,2130,2020,"n"
"B03E","acru","RENDVI","0.3741448",2020-07-11,2130,2020,"n"
"B03E","acru","PRI","0.1369718",2020-07-11,2130,2020,"n"
"B04W","fagr","NDVI","0.8534232",2020-07-12,2206,2020,"n"
"B04W","fagr","NPCI","0.02367929",2020-07-12,2206,2020,"n"
"B04W","fagr","RENDVI","0.3623202",2020-07-12,2206,2020,"n"
"B04W","fagr","PRI","0.1361213",2020-07-12,2206,2020,"n"
"B04W","acpe","NDVI","0.8600403",2020-07-12,2226,2020,"n"
"B04W","acpe","NPCI","-0.0514589",2020-07-12,2226,2020,"n"
"B04W","acpe","RENDVI","0.4200341",2020-07-12,2226,2020,"n"
"B04W","acpe","PRI","0.1414524",2020-07-12,2226,2020,"n"
"B04W","acpe","NDVI","0.8584039",2020-07-12,2227,2020,"n"
"B04W","acpe","NPCI","-0.03512808",2020-07-12,2227,2020,"n"
"B04W","acpe","RENDVI","0.3777463",2020-07-12,2227,2020,"n"
"B04W","acpe","PRI","0.1349314",2020-07-12,2227,2020,"n"
"B04W","acpe","NDVI","0.8551427",2020-07-12,2228,2020,"n"
"B04W","acpe","NPCI","-0.09879615",2020-07-12,2228,2020,"n"
"B04W","acpe","RENDVI","0.3980069",2020-07-12,2228,2020,"n"
"B04W","acpe","PRI","0.1165357",2020-07-12,2228,2020,"n"
"B04E","acpe","NDVI","0.8357047",2020-07-12,2262,2020,"n"
"B04E","acpe","NPCI","-0.0002280934",2020-07-12,2262,2020,"n"
"B04E","acpe","RENDVI","0.3744552",2020-07-12,2262,2020,"n"
"B04E","acpe","PRI","0.1263184",2020-07-12,2262,2020,"n"
"B04E","acpe","NDVI","0.8244936",2020-07-12,2263,2020,"n"
"B04E","acpe","NPCI","0.01033374",2020-07-12,2263,2020,"n"
"B04E","acpe","RENDVI","0.3359372",2020-07-12,2263,2020,"n"
"B04E","acpe","PRI","0.118187",2020-07-12,2263,2020,"n"
"B04E","acru","NDVI","0.8770769",2020-07-12,2311,2020,"n"
"B04E","acru","NPCI","0.01635353",2020-07-12,2311,2020,"n"
"B04E","acru","RENDVI","0.3810513",2020-07-12,2311,2020,"n"
"B04E","acru","PRI","0.1441803",2020-07-12,2311,2020,"n"
"B04E","acru","NDVI","0.873474",2020-07-12,2312,2020,"n"
"B04E","acru","NPCI","-0.02022116",2020-07-12,2312,2020,"n"
"B04E","acru","RENDVI","0.4236908",2020-07-12,2312,2020,"n"
"B04E","acru","PRI","0.1542059",2020-07-12,2312,2020,"n"
"B04E","acpe","NDVI","0.8379741",2020-07-12,2334,2020,"n"
"B04E","acpe","NPCI","0.04771822",2020-07-12,2334,2020,"n"
"B04E","acpe","RENDVI","0.3508594",2020-07-12,2334,2020,"n"
"B04E","acpe","PRI","0.1308729",2020-07-12,2334,2020,"n"
"A03W","fagr","NDVI","0.8541512",2020-07-13,2362,2020,"n"
"A03W","fagr","NPCI","0.2632601",2020-07-13,2362,2020,"n"
