"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Timestamp","Comments","Subplot","Veg_plot","In_out","Species","final_ID","Canopy_status","Maximum_DBH_estimate_when_tagged_cm","girdled.","Year","IRGA_covered_area","Asat_multiplier"
3,"14:49:40",245.5,0,9.77,0.198,310,2.15,1.11,27.55,6,1.42,1,2.84,26.06,27.55,25.04,412.7,399.94,23.634,26.146,69.04,76.37,500,2000,846,98.89,-1.48,0.557,0.0216,0.000602,0.0477,0.00275,0.7,-0.22,2.74,1,0,0.16,111115,"3343_20200717",2020-07-17 14:45:55,"14:45:56 ; ","C04E","NW","o","fagr",3343,"sap",1,"n",2020,6,1
4,"14:49:40",246.5,0,9.72,0.198,310,2.15,1.11,27.55,6,1.42,1,2.84,26.06,27.55,25.04,412.66,399.97,23.636,26.145,69.04,76.37,500.1,2000,930,98.89,-1.48,0.557,0.0216,0.000602,0.0477,0.00275,0.7,-0.22,2.74,1,0,0.16,111115,"3343_20200717",2020-07-17 14:45:55,"14:45:56 ; ","C04E","NW","o","fagr",3343,"sap",1,"n",2020,6,1
5,"14:49:41",247.5,0,9.7,0.198,310,2.15,1.11,27.55,6,1.42,1,2.84,26.06,27.55,25.04,412.65,399.99,23.638,26.146,69.04,76.37,500.3,2000,870,98.89,-1.48,0.557,0.0216,0.000602,0.0477,0.00275,1,-0.22,2.74,1,0,0.16,111115,"3343_20200717",2020-07-17 14:45:55,"14:45:56 ; ","C04E","NW","o","fagr",3343,"sap",1,"n",2020,6,1
1,"14:55:05",260.5,0,7.63,0.136,300,1.57,1.16,27.39,6,1.42,1,2.84,26.01,27.39,25.04,409.72,399.82,23.506,25.336,68.86,74.22,500.2,2000,48,98.89,-1.48,0.557,0.0216,0.000602,0.0477,0.00275,1,-0.22,2.74,1,0,0.16,111115,"3344_20200717",2020-07-17 14:51:08,"14:51:09 ; ","C04E","NW","o","fagr",3344,"sap",1,"n",2020,6,1
2,"14:55:06",261,0,7.64,0.136,299,1.56,1.16,27.38,6,1.42,1,2.84,26.01,27.38,25.04,409.71,399.79,23.505,25.334,68.86,74.22,500.2,2000,48,98.89,-1.48,0.557,0.0216,0.000602,0.0477,0.00275,1,-0.22,2.74,1,0,0.16,111115,"3344_20200717",2020-07-17 14:51:08,"14:51:09 ; ","C04E","NW","o","fagr",3344,"sap",1,"n",2020,6,1
3,"14:55:07",262,0,7.64,0.136,299,1.56,1.16,27.39,6,1.42,1,2.84,26,27.39,25.04,409.72,399.8,23.504,25.333,68.86,74.22,500.1,2000,48,98.89,-1.48,0.557,0.0216,0.000602,0.0477,0.00275,1,-0.22,2.74,1,0,0.16,111115,"3344_20200717",2020-07-17 14:51:08,"14:51:09 ; ","C04E","NW","o","fagr",3344,"sap",1,"n",2020,6,1
4,"14:55:08",263,0,7.64,0.135,299,1.56,1.16,27.39,6,1.42,1,2.84,26,27.39,25.04,409.71,399.8,23.506,25.331,68.88,74.22,500,2000,48,98.89,-1.48,0.557,0.0216,0.000602,0.0477,0.00275,1,-0.22,2.74,1,0,0.16,111115,"3344_20200717",2020-07-17 14:51:08,"14:51:09 ; ","C04E","NW","o","fagr",3344,"sap",1,"n",2020,6,1
5,"14:55:09",264,0,7.65,0.136,299,1.56,1.16,27.39,6,1.42,1,2.84,26,27.39,25.04,409.72,399.79,23.503,25.332,68.87,74.23,500,2000,49,98.89,-1.48,0.557,0.0216,0.000602,0.0477,0.00275,1,-0.22,2.74,1,0,0.16,111115,"3344_20200717",2020-07-17 14:51:08,"14:51:09 ; ","C04E","NW","o","fagr",3344,"sap",1,"n",2020,6,1
1,"13:53:38",316,0,2.9,0.0703,324,1,1.41,23.46,6,1.42,1,2.84,24.51,23.46,25.07,403.89,399.93,13.857,15.039,44.38,48.17,500.4,1999,42,98.9,-2.56,0.513,0.0288,0.00168,0.0207,0.00277,1,-0.22,2.74,1,0,0.16,111115,"3942_20200720",2020-07-20 13:49:04,"13:49:05 ; ","C01W","NE","o","fagr",3942,"sap",1,"n",2020,6,1
2,"13:53:39",317,0,2.9,0.0701,324,0.999,1.41,23.46,6,1.42,1,2.84,24.51,23.46,25.07,403.91,399.95,13.856,15.037,44.38,48.16,500.2,1999,42,98.9,-2.56,0.513,0.0288,0.00168,0.0207,0.00277,1,-0.22,2.74,1,0,0.16,111115,"3942_20200720",2020-07-20 13:49:04,"13:49:05 ; ","C01W","NE","o","fagr",3942,"sap",1,"n",2020,6,1
3,"13:53:40",318,0,2.86,0.07,325,0.998,1.41,23.47,6,1.42,1,2.84,24.51,23.47,25.06,403.86,399.95,13.857,15.037,44.38,48.16,500.1,1999,42,98.9,-2.56,0.513,0.0288,0.00168,0.0207,0.00277,1,-0.22,2.74,1,0,0.16,111115,"3942_20200720",2020-07-20 13:49:04,"13:49:05 ; ","C01W","NE","o","fagr",3942,"sap",1,"n",2020,6,1
4,"13:53:41",319,0,2.8,0.0698,326,0.997,1.42,23.48,6,1.42,1,2.84,24.51,23.48,25.06,403.79,399.96,13.857,15.035,44.38,48.16,500.1,1999,42,98.9,-2.56,0.513,0.0288,0.00168,0.0207,0.00277,0.7,-0.22,2.74,1,0,0.16,111115,"3942_20200720",2020-07-20 13:49:04,"13:49:05 ; ","C01W","NE","o","fagr",3942,"sap",1,"n",2020,6,1
5,"13:53:42",320,0,2.77,0.0697,327,0.995,1.41,23.47,6,1.42,1,2.84,24.51,23.47,25.07,403.77,399.97,13.859,15.035,44.39,48.15,500.2,1999,42,98.9,-2.56,0.513,0.0288,0.00168,0.0207,0.00277,0.7,-0.22,2.74,1,0,0.16,111115,"3942_20200720",2020-07-20 13:49:04,"13:49:05 ; ","C01W","NE","o","fagr",3942,"sap",1,"n",2020,6,1
1,"14:00:58",330.5,0,5.8,0.128,317,1.61,1.28,23.08,6,1.42,1,2.84,24.5,23.08,25.06,407.77,400.05,13.837,15.74,44.33,50.42,500.3,2001,86,98.9,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3943_20200720",2020-07-20 13:55:53,"13:55:54 ; ","C01W","NE","o","fagr",3943,"un",6,"n",2020,6,1
2,"14:00:58",331.5,0,5.72,0.127,318,1.61,1.28,23.08,6,1.42,1,2.84,24.5,23.08,25.07,407.68,400.06,13.837,15.737,44.33,50.42,500.2,2000,87,98.9,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3943_20200720",2020-07-20 13:55:53,"13:55:54 ; ","C01W","NE","o","fagr",3943,"un",6,"n",2020,6,1
3,"14:00:59",332.5,0,5.65,0.127,319,1.61,1.28,23.08,6,1.42,1,2.84,24.5,23.08,25.06,407.62,400.07,13.838,15.735,44.33,50.41,500.3,2000,86,98.9,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3943_20200720",2020-07-20 13:55:53,"13:55:54 ; ","C01W","NE","o","fagr",3943,"un",6,"n",2020,6,1
4,"14:01:00",333.5,0,5.56,0.127,319,1.6,1.28,23.09,6,1.42,1,2.84,24.5,23.09,25.06,407.51,400.06,13.838,15.731,44.33,50.4,500.4,2000,86,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3943_20200720",2020-07-20 13:55:53,"13:55:54 ; ","C01W","NE","o","fagr",3943,"un",6,"n",2020,6,1
5,"14:01:01",334,0,5.54,0.127,320,1.6,1.28,23.09,6,1.42,1,2.84,24.5,23.09,25.06,407.44,400.03,13.838,15.73,44.33,50.39,500.4,2000,85,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3943_20200720",2020-07-20 13:55:53,"13:55:54 ; ","C01W","NE","o","fagr",3943,"un",6,"n",2020,6,1
1,"14:07:46",306,0,8.05,0.174,315,2.12,1.25,23.26,6,1.42,1,2.84,24.45,23.26,25.07,410.78,400.11,13.82,16.318,44.4,52.43,500.4,1999,90,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3944_20200720",2020-07-20 14:03:15,"14:03:17 ; ","C01W","NE","o","fagr",3944,"un",5,"n",2020,6,1
2,"14:07:47",306.5,0,8.08,0.174,314,2.12,1.25,23.26,6,1.42,1,2.84,24.45,23.26,25.07,410.78,400.07,13.818,16.316,44.4,52.43,500.4,1999,90,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3944_20200720",2020-07-20 14:03:15,"14:03:17 ; ","C01W","NE","o","fagr",3944,"un",5,"n",2020,6,1
3,"14:07:48",307.5,0,8.13,0.174,314,2.12,1.25,23.25,6,1.42,1,2.84,24.45,23.25,25.07,410.82,400.05,13.817,16.316,44.4,52.43,500.5,1999,89,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3944_20200720",2020-07-20 14:03:15,"14:03:17 ; ","C01W","NE","o","fagr",3944,"un",5,"n",2020,6,1
4,"14:07:48",308,0,8.17,0.174,314,2.12,1.25,23.26,6,1.42,1,2.84,24.45,23.26,25.07,410.86,400.05,13.817,16.316,44.4,52.42,500.5,1999,89,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3944_20200720",2020-07-20 14:03:15,"14:03:17 ; ","C01W","NE","o","fagr",3944,"un",5,"n",2020,6,1
5,"14:07:49",309,0,8.14,0.174,314,2.12,1.25,23.26,6,1.42,1,2.84,24.45,23.26,25.07,410.82,400.04,13.815,16.315,44.39,52.42,500.5,1999,89,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3944_20200720",2020-07-20 14:03:15,"14:03:17 ; ","C01W","NE","o","fagr",3944,"un",5,"n",2020,6,1
1,"14:13:39",259,0,9.44,0.2,312,2.46,1.27,23.63,6,1.42,1,2.84,24.52,23.63,25.07,412.16,399.66,13.858,16.758,44.35,53.62,500.5,1999,80,98.9,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3947_20200720",2020-07-20 14:10:03,"14:10:05 ; ","C01W","SE","o","quru",3947,"sap",3,"n",2020,6,1
2,"14:13:40",259.5,0,9.42,0.2,312,2.46,1.27,23.63,6,1.42,1,2.84,24.52,23.63,25.07,412.13,399.65,13.858,16.757,44.35,53.62,500.5,1999,81,98.9,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3947_20200720",2020-07-20 14:10:03,"14:10:05 ; ","C01W","SE","o","quru",3947,"sap",3,"n",2020,6,1
3,"14:13:41",260.5,0,9.53,0.2,311,2.46,1.27,23.63,6,1.42,1,2.84,24.52,23.63,25.07,412.22,399.62,13.858,16.759,44.35,53.63,500.3,1999,81,98.9,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3947_20200720",2020-07-20 14:10:03,"14:10:05 ; ","C01W","SE","o","quru",3947,"sap",3,"n",2020,6,1
4,"14:13:42",261.5,0,9.54,0.2,311,2.46,1.27,23.63,6,1.42,1,2.84,24.52,23.63,25.07,412.26,399.63,13.856,16.759,44.34,53.63,500.2,1999,81,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3947_20200720",2020-07-20 14:10:03,"14:10:05 ; ","C01W","SE","o","quru",3947,"sap",3,"n",2020,6,1
5,"14:13:43",262.5,0,9.61,0.2,311,2.46,1.27,23.62,6,1.42,1,2.84,24.52,23.62,25.07,412.35,399.64,13.858,16.758,44.35,53.63,500.2,1999,81,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3947_20200720",2020-07-20 14:10:03,"14:10:05 ; ","C01W","SE","o","quru",3947,"sap",3,"n",2020,6,1
1,"14:24:42",195,0,5.48,0.12,317,1.61,1.36,23.65,6,1.42,1,2.84,24.6,23.65,25.06,407.74,400.39,14.042,15.948,44.73,50.8,500.3,1999,32,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3948_20200720",2020-07-20 14:21:56,"14:21:57 ; ","C01W","SE","o","fagr",3948,"sap",1,"n",2020,6,1
2,"14:24:43",195.5,0,5.44,0.12,317,1.61,1.36,23.65,6,1.42,1,2.84,24.6,23.65,25.06,407.67,400.37,14.043,15.947,44.73,50.79,500.3,1999,32,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3948_20200720",2020-07-20 14:21:56,"14:21:57 ; ","C01W","SE","o","fagr",3948,"sap",1,"n",2020,6,1
3,"14:24:44",196.5,0,5.38,0.12,318,1.61,1.35,23.65,6,1.42,1,2.84,24.6,23.65,25.06,407.52,400.29,14.044,15.946,44.73,50.79,500.4,1999,32,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3948_20200720",2020-07-20 14:21:56,"14:21:57 ; ","C01W","SE","o","fagr",3948,"sap",1,"n",2020,6,1
4,"14:24:45",197,0,5.4,0.12,317,1.61,1.36,23.65,6,1.42,1,2.84,24.6,23.65,25.06,407.5,400.25,14.045,15.944,44.74,50.79,500.5,1999,32,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3948_20200720",2020-07-20 14:21:56,"14:21:57 ; ","C01W","SE","o","fagr",3948,"sap",1,"n",2020,6,1
5,"14:24:45",198,0,5.44,0.119,317,1.61,1.36,23.65,6,1.42,1,2.84,24.6,23.65,25.06,407.46,400.16,14.045,15.942,44.74,50.78,500.5,1999,32,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3948_20200720",2020-07-20 14:21:56,"14:21:57 ; ","C01W","SE","o","fagr",3948,"sap",1,"n",2020,6,1
1,"14:18:59",184.5,0,10.1,0.193,304,2.32,1.24,23.39,6,1.42,1,2.84,24.6,23.39,25.07,413.26,400.01,13.879,16.617,44.22,52.94,500.3,1999,83,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3949_20200720",2020-07-20 14:16:17,"14:16:18 ; ","C01W","SE","o","fagr",3949,"un",5,"n",2020,6,1
2,"14:18:59",185,0,10.1,0.192,304,2.32,1.24,23.39,6,1.42,1,2.84,24.6,23.39,25.07,413.29,400.01,13.881,16.617,44.22,52.94,500.3,1999,83,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3949_20200720",2020-07-20 14:16:17,"14:16:18 ; ","C01W","SE","o","fagr",3949,"un",5,"n",2020,6,1
3,"14:19:00",186,0,10.2,0.192,303,2.32,1.24,23.39,6,1.42,1,2.84,24.6,23.39,25.07,413.27,399.98,13.88,16.615,44.22,52.93,500.2,1999,83,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3949_20200720",2020-07-20 14:16:17,"14:16:18 ; ","C01W","SE","o","fagr",3949,"un",5,"n",2020,6,1
4,"14:19:01",187,0,10.2,0.192,303,2.32,1.24,23.39,6,1.42,1,2.84,24.6,23.39,25.07,413.25,399.94,13.881,16.614,44.22,52.93,500.2,1999,83,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3949_20200720",2020-07-20 14:16:17,"14:16:18 ; ","C01W","SE","o","fagr",3949,"un",5,"n",2020,6,1
5,"14:19:02",187.5,0,10.2,0.192,303,2.32,1.24,23.39,6,1.42,1,2.84,24.6,23.39,25.07,413.26,399.92,13.882,16.613,44.22,52.92,500.2,1999,84,98.89,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3949_20200720",2020-07-20 14:16:17,"14:16:18 ; ","C01W","SE","o","fagr",3949,"un",5,"n",2020,6,1
1,"14:40:24",178,0,10.5,0.372,343,3.77,1.11,23.64,6,1.42,1,2.84,24.61,23.64,25.06,414.6,400.15,14.013,18.446,44.63,58.75,500.3,1999,85,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3950_20200720",2020-07-20 14:37:57,"14:37:58 ; ","C01W","SW","i","amel",3950,"sap",1,"n",2020,6,1
2,"14:40:25",179,0,10.5,0.372,343,3.77,1.1,23.63,6,1.42,1,2.84,24.61,23.63,25.07,414.56,400.16,14.015,18.447,44.64,58.75,500.4,1999,85,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3950_20200720",2020-07-20 14:37:57,"14:37:58 ; ","C01W","SW","i","amel",3950,"sap",1,"n",2020,6,1
3,"14:40:26",180,0,10.5,0.372,343,3.77,1.11,23.64,6,1.42,1,2.84,24.61,23.64,25.06,414.55,400.13,14.014,18.446,44.63,58.75,500.4,1999,85,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3950_20200720",2020-07-20 14:37:57,"14:37:58 ; ","C01W","SW","i","amel",3950,"sap",1,"n",2020,6,1
4,"14:40:27",181,0,10.5,0.372,343,3.77,1.11,23.64,6,1.42,1,2.84,24.61,23.64,25.07,414.49,400.09,14.012,18.444,44.63,58.74,500.4,1999,85,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3950_20200720",2020-07-20 14:37:57,"14:37:58 ; ","C01W","SW","i","amel",3950,"sap",1,"n",2020,6,1
5,"14:40:28",182,0,10.5,0.372,343,3.77,1.11,23.64,6,1.42,1,2.84,24.61,23.64,25.06,414.5,400.08,14.013,18.445,44.63,58.74,500.4,1999,85,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3950_20200720",2020-07-20 14:37:57,"14:37:58 ; ","C01W","SW","i","amel",3950,"sap",1,"n",2020,6,1
1,"14:30:11",245,0,5.8,0.123,314,1.54,1.27,23.12,6,1.42,1,2.84,24.55,23.12,25.07,407.87,400.18,14.061,15.883,44.92,50.74,500.4,2000,76,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3951_20200720",2020-07-20 14:26:37,"14:26:38 ; ","C01W","SW","o","fagr",3951,"sap",2,"n",2020,6,1
2,"14:30:12",246,0,5.8,0.122,314,1.54,1.27,23.13,6,1.42,1,2.84,24.55,23.13,25.07,407.86,400.18,14.064,15.881,44.93,50.73,500.4,2000,76,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3951_20200720",2020-07-20 14:26:37,"14:26:38 ; ","C01W","SW","o","fagr",3951,"sap",2,"n",2020,6,1
3,"14:30:13",247,0,5.76,0.122,315,1.54,1.27,23.12,6,1.42,1,2.84,24.56,23.12,25.07,407.86,400.21,14.062,15.881,44.92,50.73,500.5,2000,76,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,1,-0.22,2.74,1,0,0.16,111115,"3951_20200720",2020-07-20 14:26:37,"14:26:38 ; ","C01W","SW","o","fagr",3951,"sap",2,"n",2020,6,1
4,"14:30:14",248,0,5.71,0.122,315,1.54,1.27,23.12,6,1.42,1,2.84,24.56,23.12,25.07,407.82,400.23,14.062,15.88,44.92,50.73,500.4,2000,75,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3951_20200720",2020-07-20 14:26:37,"14:26:38 ; ","C01W","SW","o","fagr",3951,"sap",2,"n",2020,6,1
5,"14:30:15",249,0,5.63,0.122,316,1.54,1.27,23.12,6,1.42,1,2.84,24.56,23.12,25.07,407.73,400.23,14.062,15.879,44.92,50.72,500.3,2000,75,98.91,-3.86,0.549,0.0509,0.0019,0.0593,0.00202,0.7,-0.22,2.74,1,0,0.16,111115,"3951_20200720",2020-07-20 14:26:37,"14:26:38 ; ","C01W","SW","o","fagr",3951,"sap",2,"n",2020,6,1
1,"14:45:03",182,0,3.56,0.102,334,1.37,1.35,23.39,6,1.42,1,2.84,24.6,23.39,25.06,405.08,400.16,13.915,15.532,44.33,49.49,500.4,1999,51,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3953_20200720",2020-07-20 14:42:44,"14:42:45 ; ","C01W","NW","i","fagr",3953,"sap",1,"n",2020,6,1
2,"14:45:04",183,0,3.42,0.101,336,1.37,1.35,23.39,6,1.42,1,2.84,24.6,23.39,25.06,404.9,400.15,13.918,15.529,44.35,49.48,500.4,1999,52,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3953_20200720",2020-07-20 14:42:44,"14:42:45 ; ","C01W","NW","i","fagr",3953,"sap",1,"n",2020,6,1
3,"14:45:05",184,0,3.41,0.101,336,1.36,1.35,23.39,6,1.42,1,2.84,24.6,23.39,25.06,404.82,400.08,13.916,15.528,44.34,49.48,500.4,2000,52,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3953_20200720",2020-07-20 14:42:44,"14:42:45 ; ","C01W","NW","i","fagr",3953,"sap",1,"n",2020,6,1
4,"14:45:06",184.5,0,3.4,0.101,336,1.36,1.35,23.39,6,1.42,1,2.84,24.6,23.39,25.06,404.79,400.06,13.916,15.526,44.34,49.47,500.4,1999,52,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3953_20200720",2020-07-20 14:42:44,"14:42:45 ; ","C01W","NW","i","fagr",3953,"sap",1,"n",2020,6,1
5,"14:45:06",185.5,0,3.42,0.101,336,1.36,1.35,23.39,6,1.42,1,2.84,24.6,23.39,25.06,404.76,400.01,13.915,15.524,44.34,49.47,500.5,1999,53,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3953_20200720",2020-07-20 14:42:44,"14:42:45 ; ","C01W","NW","i","fagr",3953,"sap",1,"n",2020,6,1
1,"14:49:28",165.5,0,4.8,0.0966,310,1.34,1.39,23.57,6,1.42,1,2.84,24.61,23.57,25.06,406.51,400.11,13.871,15.457,44.18,49.23,500.4,2000,55,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3954_20200720",2020-07-20 14:47:21,"14:47:22 ; ","C01W","NW","o","fagr",3954,"sap",1,"n",2020,6,1
2,"14:49:29",166.5,0,4.75,0.0965,311,1.34,1.39,23.58,6,1.42,1,2.84,24.61,23.58,25.06,406.49,400.15,13.872,15.456,44.18,49.23,500.4,2000,55,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3954_20200720",2020-07-20 14:47:21,"14:47:22 ; ","C01W","NW","o","fagr",3954,"sap",1,"n",2020,6,1
3,"14:49:30",167.5,0,4.77,0.0963,311,1.34,1.39,23.57,6,1.42,1,2.84,24.61,23.57,25.06,406.51,400.15,13.873,15.454,44.19,49.22,500.4,2000,55,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3954_20200720",2020-07-20 14:47:21,"14:47:22 ; ","C01W","NW","o","fagr",3954,"sap",1,"n",2020,6,1
4,"14:49:31",168,0,4.76,0.0961,311,1.34,1.39,23.58,6,1.42,1,2.84,24.61,23.58,25.06,406.49,400.14,13.873,15.452,44.19,49.22,500.4,2000,55,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3954_20200720",2020-07-20 14:47:21,"14:47:22 ; ","C01W","NW","o","fagr",3954,"sap",1,"n",2020,6,1
5,"14:49:32",169,0,4.76,0.0958,310,1.33,1.39,23.58,6,1.42,1,2.84,24.6,23.58,25.06,406.48,400.14,13.874,15.449,44.2,49.22,500.5,2000,55,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3954_20200720",2020-07-20 14:47:21,"14:47:22 ; ","C01W","NW","o","fagr",3954,"sap",1,"n",2020,6,1
1,"14:54:09",181,0,10.8,0.227,311,2.66,1.23,23.51,6,1.42,1,2.84,24.61,23.51,25.07,414.08,399.85,13.861,16.999,44.14,54.14,500.4,1999,43,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3955_20200720",2020-07-20 14:51:34,"14:51:35 ; ","C01W","NW","i","quru",3955,"sap",1,"n",2020,6,1
2,"14:54:10",182,0,10.8,0.227,312,2.66,1.22,23.5,6,1.42,1,2.84,24.61,23.5,25.07,414.06,399.89,13.861,17,44.14,54.14,500.4,1999,44,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3955_20200720",2020-07-20 14:51:34,"14:51:35 ; ","C01W","NW","i","quru",3955,"sap",1,"n",2020,6,1
3,"14:54:11",183,0,10.7,0.227,312,2.66,1.22,23.5,6,1.42,1,2.84,24.61,23.5,25.07,413.98,399.88,13.861,17,44.14,54.14,500.3,1999,44,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3955_20200720",2020-07-20 14:51:34,"14:51:35 ; ","C01W","NW","i","quru",3955,"sap",1,"n",2020,6,1
4,"14:54:12",184,0,10.6,0.227,313,2.67,1.22,23.5,6,1.42,1,2.84,24.61,23.5,25.07,413.85,399.87,13.857,17.001,44.13,54.14,500.2,1999,44,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3955_20200720",2020-07-20 14:51:34,"14:51:35 ; ","C01W","NW","i","quru",3955,"sap",1,"n",2020,6,1
5,"14:54:13",185,0,10.6,0.228,313,2.67,1.22,23.49,6,1.42,1,2.84,24.61,23.49,25.07,413.77,399.84,13.857,17.001,44.13,54.14,500.2,1999,45,98.93,-4.15,0.55,0.0841,0.00185,0.0931,0.00245,1,-0.22,2.74,1,0,0.16,111115,"3955_20200720",2020-07-20 14:51:34,"14:51:35 ; ","C01W","NW","i","quru",3955,"sap",1,"n",2020,6,1
1,"15:21:04",30.5,0,1.51,0.0214,279,0.317,1.44,23.02,6,1.42,1,2.84,24.56,23.02,25.03,402.58,400.62,13.585,13.96,43.37,44.57,500.4,1999,27,98.89,-4.42,0.533,0.0568,0.00224,0.119,0.00151,1,-0.22,2.74,1,0,0.16,111115,"3958_20200720",2020-07-20 15:21:00,"15:21:01 ; ","C01E","NE","o","pist",3958,"sap",2,"n",2020,1.1,5.46
